id,ecephys_structure_acronym,ecephys_session_id
849709942,ProS,779839471
849709944,ProS,779839471
849709946,ProS,779839471
849709948,ProS,779839471
849709950,ProS,779839471
849709952,ProS,779839471
849709954,ProS,779839471
849709956,ProS,779839471
849709958,ProS,779839471
849709960,ProS,779839471
849709962,ProS,779839471
849709964,ProS,779839471
849709966,ProS,779839471
849709970,ProS,779839471
849709972,ProS,779839471
849709974,ProS,779839471
849709976,ProS,779839471
849709978,ProS,779839471
849709980,ProS,779839471
849709982,ProS,779839471
849709984,ProS,779839471
849709986,ProS,779839471
849709988,ProS,779839471
849709990,ProS,779839471
849709992,ProS,779839471
849709994,ProS,779839471
849709996,ProS,779839471
849709998,ProS,779839471
849710000,ProS,779839471
849710002,ProS,779839471
849710004,ProS,779839471
849710006,ProS,779839471
849710008,VISp,779839471
849710010,VISp,779839471
849710012,VISp,779839471
849710014,VISp,779839471
849710016,VISp,779839471
849710018,VISp,779839471
849710020,VISp,779839471
849710022,VISp,779839471
849710024,VISp,779839471
849710026,VISp,779839471
849710028,VISp,779839471
849710030,VISp,779839471
849710032,VISp,779839471
849710034,VISp,779839471
849710036,VISp,779839471
849710038,VISp,779839471
849710040,VISp,779839471
849710044,VISp,779839471
849710046,VISp,779839471
849710048,VISp,779839471
849710050,VISp,779839471
849710052,VISp,779839471
849710054,VISp,779839471
849710056,VISp,779839471
849710058,VISp,779839471
849710060,VISp,779839471
849710062,VISp,779839471
849710064,VISp,779839471
849710066,VISp,779839471
849710068,VISp,779839471
849710070,VISp,779839471
849710072,VISp,779839471
849710074,VISp,779839471
849710076,VISp,779839471
849710078,VISp,779839471
849710080,VISp,779839471
849710082,VISp,779839471
849710084,VISp,779839471
849710086,VISp,779839471
849710088,VISp,779839471
849710090,VISp,779839471
849710092,VISp,779839471
849710094,VISp,779839471
849710096,VISp,779839471
849710098,VISp,779839471
849710100,VISp,779839471
849710102,VISp,779839471
849710104,VISp,779839471
849710106,VISp,779839471
849710108,VISp,779839471
849710110,VISp,779839471
849710112,VISp,779839471
849710114,VISp,779839471
849710116,VISp,779839471
849710118,VISp,779839471
849710122,VISp,779839471
849710124,VISp,779839471
849710126,VISp,779839471
849710128,VISp,779839471
849710130,VISp,779839471
849710132,VISp,779839471
849710134,VISp,779839471
849710136,VISp,779839471
849710138,VISp,779839471
849710140,VISp,779839471
849710142,VISp,779839471
849710144,VISp,779839471
849710146,VISp,779839471
849710148,VISp,779839471
849710150,VISp,779839471
849710152,VISp,779839471
849710154,VISp,779839471
849710156,VISp,779839471
849710158,VISp,779839471
849710160,VISp,779839471
849710162,VISp,779839471
849710164,VISp,779839471
849710166,VISp,779839471
849710168,VISp,779839471
849710170,VISp,779839471
849710172,VISp,779839471
849710174,VISp,779839471
849710176,VISp,779839471
849710178,VISp,779839471
849710180,VISp,779839471
849710182,VISp,779839471
849710184,VISp,779839471
849710186,VISp,779839471
849710188,VISp,779839471
849710190,VISp,779839471
849710192,VISp,779839471
849710196,VISp,779839471
849710198,VISp,779839471
849710200,VISp,779839471
849710202,VISp,779839471
849710204,VISp,779839471
849710206,,779839471
849710208,,779839471
849710210,,779839471
849710212,,779839471
849710214,,779839471
849710216,,779839471
849710218,,779839471
849710220,,779839471
849710222,,779839471
849710224,,779839471
849710226,,779839471
849710228,,779839471
849710230,,779839471
849710232,,779839471
849710234,,779839471
849710236,,779839471
849710238,,779839471
849710240,,779839471
849710242,,779839471
849710244,,779839471
849710246,,779839471
849710248,,779839471
849710250,,779839471
849710252,,779839471
849710254,,779839471
849710256,,779839471
849710258,,779839471
849710260,,779839471
849710262,,779839471
849710264,,779839471
849710266,,779839471
849710268,,779839471
849710270,,779839471
849710274,,779839471
849710276,,779839471
849710278,,779839471
849710280,,779839471
849710282,,779839471
849710284,,779839471
849710286,,779839471
849710288,,779839471
849710290,,779839471
849710292,,779839471
849710294,,779839471
849710296,,779839471
849710298,,779839471
849710300,,779839471
849710302,,779839471
849710304,,779839471
849710306,,779839471
849710308,,779839471
849710310,,779839471
849710312,,779839471
849710314,,779839471
849710316,,779839471
849710318,,779839471
849710320,,779839471
849710322,,779839471
849710324,,779839471
849710326,,779839471
849710328,,779839471
849710330,,779839471
849710332,,779839471
849710334,,779839471
849710336,,779839471
849710338,,779839471
849710340,,779839471
849710342,,779839471
849710344,,779839471
849710348,,779839471
849710350,,779839471
849710352,,779839471
849710354,,779839471
849710356,,779839471
849710358,,779839471
849710360,,779839471
849710362,,779839471
849710364,,779839471
849710366,,779839471
849710368,,779839471
849710370,,779839471
849710372,,779839471
849710374,,779839471
849710376,,779839471
849710378,,779839471
849710380,,779839471
849710382,,779839471
849710384,,779839471
849710386,,779839471
849710388,,779839471
849710390,,779839471
849710392,,779839471
849710394,,779839471
849710396,,779839471
849710398,,779839471
849710400,,779839471
849710402,,779839471
849710404,,779839471
849710406,,779839471
849710408,,779839471
849710410,,779839471
849710412,,779839471
849710414,,779839471
849710416,,779839471
849710418,,779839471
849710420,,779839471
849710422,,779839471
849710426,,779839471
849710428,,779839471
849710430,,779839471
849710432,,779839471
849711132,TH,779839471
849711134,TH,779839471
849711136,POL,779839471
849711138,POL,779839471
849711140,POL,779839471
849711142,POL,779839471
849711144,POL,779839471
849711146,POL,779839471
849711148,POL,779839471
849711150,POL,779839471
849711152,POL,779839471
849711154,POL,779839471
849711156,POL,779839471
849711158,POL,779839471
849711160,POL,779839471
849711162,POL,779839471
849711164,POL,779839471
849711166,POL,779839471
849711168,POL,779839471
849711170,POL,779839471
849711172,POL,779839471
849711174,POL,779839471
849711176,POL,779839471
849711178,POL,779839471
849711180,POL,779839471
849711182,POL,779839471
849711184,POL,779839471
849711186,POL,779839471
849711188,POL,779839471
849711190,POL,779839471
849711192,APN,779839471
849711194,APN,779839471
849711196,APN,779839471
849711198,APN,779839471
849711200,APN,779839471
849711204,APN,779839471
849711206,APN,779839471
849711208,APN,779839471
849711210,APN,779839471
849711212,APN,779839471
849711216,APN,779839471
849711218,APN,779839471
849711220,APN,779839471
849711222,APN,779839471
849711224,APN,779839471
849711226,APN,779839471
849711228,APN,779839471
849711230,APN,779839471
849711232,APN,779839471
849711234,APN,779839471
849711236,APN,779839471
849711238,APN,779839471
849711240,APN,779839471
849711242,APN,779839471
849711244,APN,779839471
849711246,APN,779839471
849711248,APN,779839471
849711250,APN,779839471
849711252,APN,779839471
849711254,APN,779839471
849711256,APN,779839471
849711258,APN,779839471
849711260,APN,779839471
849711262,APN,779839471
849711264,APN,779839471
849711266,APN,779839471
849711268,APN,779839471
849711270,APN,779839471
849711272,APN,779839471
849711274,APN,779839471
849711276,APN,779839471
849711278,APN,779839471
849711282,APN,779839471
849711284,APN,779839471
849711286,APN,779839471
849711288,DG,779839471
849711290,DG,779839471
849711292,DG,779839471
849711294,DG,779839471
849711296,DG,779839471
849711298,DG,779839471
849711300,DG,779839471
849711302,DG,779839471
849711304,DG,779839471
849711306,DG,779839471
849711308,DG,779839471
849711310,DG,779839471
849711312,DG,779839471
849711314,DG,779839471
849711316,DG,779839471
849711318,DG,779839471
849711320,DG,779839471
849711322,DG,779839471
849711324,DG,779839471
849711326,DG,779839471
849711328,DG,779839471
849711330,DG,779839471
849711332,DG,779839471
849711334,DG,779839471
849711336,DG,779839471
849711338,DG,779839471
849711340,DG,779839471
849711342,DG,779839471
849711344,DG,779839471
849711346,DG,779839471
849711348,DG,779839471
849711350,DG,779839471
849711352,DG,779839471
849711356,DG,779839471
849711358,DG,779839471
849711360,DG,779839471
849711362,DG,779839471
849711364,DG,779839471
849711366,DG,779839471
849711368,DG,779839471
849711370,DG,779839471
849711372,DG,779839471
849711374,DG,779839471
849711376,DG,779839471
849711378,DG,779839471
849711380,DG,779839471
849711382,DG,779839471
849711384,DG,779839471
849711386,DG,779839471
849711388,CA1,779839471
849711390,CA1,779839471
849711392,CA1,779839471
849711394,CA1,779839471
849711396,CA1,779839471
849711398,CA1,779839471
849711400,CA1,779839471
849711402,CA1,779839471
849711404,CA1,779839471
849711406,CA1,779839471
849711408,CA1,779839471
849711410,CA1,779839471
849711412,CA1,779839471
849711414,CA1,779839471
849711416,CA1,779839471
849711420,CA1,779839471
849711422,CA1,779839471
849711424,CA1,779839471
849711426,CA1,779839471
849711428,CA1,779839471
849711430,CA1,779839471
849711434,CA1,779839471
849711436,CA1,779839471
849711438,CA1,779839471
849711440,CA1,779839471
849711442,CA1,779839471
849711444,CA1,779839471
849711446,CA1,779839471
849711448,CA1,779839471
849711450,CA1,779839471
849711452,CA1,779839471
849711454,CA1,779839471
849711456,CA1,779839471
849711458,CA1,779839471
849711460,CA1,779839471
849711462,CA1,779839471
849711464,CA1,779839471
849711466,CA1,779839471
849711468,CA1,779839471
849711470,CA1,779839471
849711472,CA1,779839471
849711474,CA1,779839471
849711476,CA1,779839471
849711478,CA1,779839471
849711480,CA1,779839471
849711482,CA1,779839471
849711484,CA1,779839471
849711486,CA1,779839471
849711488,CA1,779839471
849711490,CA1,779839471
849711492,CA1,779839471
849711494,CA1,779839471
849711496,CA1,779839471
849711498,CA1,779839471
849711500,CA1,779839471
849711502,CA1,779839471
849711504,CA1,779839471
849711508,CA1,779839471
849711510,CA1,779839471
849711512,CA1,779839471
849711514,CA1,779839471
849711518,CA1,779839471
849711520,CA1,779839471
849711522,CA1,779839471
849711524,CA1,779839471
849711526,CA1,779839471
849711528,CA1,779839471
849711530,CA1,779839471
849711532,VISpm,779839471
849711534,VISpm,779839471
849711536,VISpm,779839471
849711538,VISpm,779839471
849711540,VISpm,779839471
849711542,VISpm,779839471
849711544,VISpm,779839471
849711546,VISpm,779839471
849711548,VISpm,779839471
849711550,VISpm,779839471
849711552,VISpm,779839471
849711554,VISpm,779839471
849711556,VISpm,779839471
849711558,VISpm,779839471
849711560,VISpm,779839471
849711562,VISpm,779839471
849711564,VISpm,779839471
849711566,VISpm,779839471
849711568,VISpm,779839471
849711570,VISpm,779839471
849711572,VISpm,779839471
849711574,VISpm,779839471
849711576,VISpm,779839471
849711578,VISpm,779839471
849711580,VISpm,779839471
849711582,VISpm,779839471
849711586,VISpm,779839471
849711588,VISpm,779839471
849711590,VISpm,779839471
849711592,VISpm,779839471
849711594,VISpm,779839471
849711596,VISpm,779839471
849711598,VISpm,779839471
849711600,VISpm,779839471
849711602,VISpm,779839471
849711604,VISpm,779839471
849711606,VISpm,779839471
849711608,VISpm,779839471
849711610,VISpm,779839471
849711612,VISpm,779839471
849711614,VISpm,779839471
849711616,VISpm,779839471
849711618,VISpm,779839471
849711620,VISpm,779839471
849711622,VISpm,779839471
849711624,VISpm,779839471
849711626,VISpm,779839471
849711628,VISpm,779839471
849711630,VISpm,779839471
849711632,VISpm,779839471
849711634,VISpm,779839471
849711636,VISpm,779839471
849711638,VISpm,779839471
849711640,VISpm,779839471
849711642,VISpm,779839471
849711644,VISpm,779839471
849711646,VISpm,779839471
849711648,VISpm,779839471
849711650,VISpm,779839471
849711652,VISpm,779839471
849711654,VISpm,779839471
849711656,VISpm,779839471
849711660,VISpm,779839471
849711662,VISpm,779839471
849711664,VISpm,779839471
849711666,VISpm,779839471
849711668,VISpm,779839471
849711670,VISpm,779839471
849711672,VISpm,779839471
849711674,VISpm,779839471
849711676,VISpm,779839471
849711678,VISpm,779839471
849711680,VISpm,779839471
849711682,VISpm,779839471
849711684,VISpm,779839471
849711686,VISpm,779839471
849711688,VISpm,779839471
849711690,VISpm,779839471
849711692,VISpm,779839471
849711694,VISpm,779839471
849711696,VISpm,779839471
849711698,VISpm,779839471
849711700,VISpm,779839471
849711702,VISpm,779839471
849711704,VISpm,779839471
849711706,VISpm,779839471
849711708,VISpm,779839471
849711710,VISpm,779839471
849711712,VISpm,779839471
849711714,VISpm,779839471
849711718,VISpm,779839471
849711720,VISpm,779839471
849711722,VISpm,779839471
849711724,VISpm,779839471
849711726,VISpm,779839471
849711728,VISpm,779839471
849711730,VISpm,779839471
849711732,VISpm,779839471
849711734,VISpm,779839471
849711738,,779839471
849711740,,779839471
849711742,,779839471
849711744,,779839471
849711746,,779839471
849711748,,779839471
849711750,,779839471
849711752,,779839471
849711754,,779839471
849711756,,779839471
849711758,,779839471
849711760,,779839471
849711762,,779839471
849711764,,779839471
849711766,,779839471
849711768,,779839471
849711770,,779839471
849711772,,779839471
849711774,,779839471
849711776,,779839471
849711778,,779839471
849711780,,779839471
849711782,,779839471
849711784,,779839471
849711786,,779839471
849711788,,779839471
849711790,,779839471
849711792,,779839471
849711794,,779839471
849711796,,779839471
849711798,,779839471
849711800,,779839471
849711802,,779839471
849711804,,779839471
849711806,,779839471
849711808,,779839471
849711812,,779839471
849711814,,779839471
849711816,,779839471
849711818,,779839471
849711820,,779839471
849711822,,779839471
849711824,,779839471
849711826,,779839471
849711828,,779839471
849711830,,779839471
849711832,,779839471
849711834,,779839471
849711836,,779839471
849711838,,779839471
849711840,,779839471
849711842,,779839471
849711844,,779839471
849711846,,779839471
849711848,,779839471
849711850,,779839471
849711852,,779839471
849711854,,779839471
849711856,,779839471
849711858,,779839471
849711860,,779839471
849711862,,779839471
849711864,,779839471
849711866,,779839471
849711868,,779839471
849711870,,779839471
849711872,,779839471
849711874,,779839471
849711876,,779839471
849711878,,779839471
849711880,,779839471
849711882,,779839471
849711884,,779839471
849711886,,779839471
849711890,,779839471
849711892,,779839471
849711894,,779839471
849711896,,779839471
849712502,MB,779839471
849712504,MB,779839471
849712506,MB,779839471
849712508,MB,779839471
849712510,MB,779839471
849712512,MB,779839471
849712514,MB,779839471
849712516,MB,779839471
849712518,MB,779839471
849712520,MB,779839471
849712522,MB,779839471
849712524,MB,779839471
849712526,MB,779839471
849712528,MB,779839471
849712530,MB,779839471
849712532,MB,779839471
849712534,MB,779839471
849712536,MB,779839471
849712538,MB,779839471
849712540,MB,779839471
849712542,MB,779839471
849712544,MB,779839471
849712546,MB,779839471
849712548,MB,779839471
849712550,MB,779839471
849712552,PPT,779839471
849712554,PPT,779839471
849712556,PPT,779839471
849712558,PPT,779839471
849712560,PPT,779839471
849712562,PPT,779839471
849712564,PPT,779839471
849712566,PPT,779839471
849712568,PPT,779839471
849712570,PPT,779839471
849712572,PPT,779839471
849712576,OP,779839471
849712578,OP,779839471
849712580,OP,779839471
849712582,OP,779839471
849712584,OP,779839471
849712586,OP,779839471
849712588,OP,779839471
849712590,OP,779839471
849712592,OP,779839471
849712594,OP,779839471
849712596,OP,779839471
849712598,OP,779839471
849712600,OP,779839471
849712602,OP,779839471
849712604,OP,779839471
849712606,OP,779839471
849712608,MB,779839471
849712610,NOT,779839471
849712612,NOT,779839471
849712614,NOT,779839471
849712616,NOT,779839471
849712618,NOT,779839471
849712620,NOT,779839471
849712622,NOT,779839471
849712624,NOT,779839471
849712626,NOT,779839471
849712628,NOT,779839471
849712630,NOT,779839471
849712632,NOT,779839471
849712634,NOT,779839471
849712636,NOT,779839471
849712638,NOT,779839471
849712640,NOT,779839471
849712642,NOT,779839471
849712644,NOT,779839471
849712646,NOT,779839471
